Stock,Year,Month,Dividends
UNP,2011,Feb,0.38
UNP,2011,May,0.475
UNP,2011,Nov,0.6
UNP,2012,Aug,0.6
UNP,2012,Feb,0.6
UNP,2012,May,0.6
UNP,2012,Nov,0.69
UNP,2013,Aug,0.79
UNP,2013,Feb,0.69
UNP,2013,May,0.69
UNP,2013,Nov,0.79
UNP,2014,Aug,0.5
UNP,2014,Feb,0.91
UNP,2014,Jun,0.455
UNP,2014,Nov,0.5
UNP,2015,Aug,0.55
UNP,2015,Feb,0.55
UNP,2015,May,0.55
UNP,2015,Nov,0.55
UNP,2016,Aug,0.55
UNP,2016,Feb,0.55
UNP,2016,May,0.55
UNP,2016,Nov,0.605
UNP,2017,Aug,0.605
UNP,2017,Feb,0.605
UNP,2017,May,0.605
UNP,2017,Nov,0.665
UNP,2018,Aug,0.8
UNP,2018,Feb,0.73
UNP,2018,May,0.73
UNP,2018,Nov,0.8
UNP,2019,Aug,0.97
UNP,2019,Feb,0.88
UNP,2019,May,0.88
UNP,2019,Nov,0.97
UNTY,2013,Dec,0.01
UNTY,2013,Jun,0.01
UNTY,2013,Sep,0.01
UNTY,2014,Dec,0.03
UNTY,2014,Jun,0.02
UNTY,2014,Mar,0.02
UNTY,2014,Sep,0.03
UNTY,2015,Dec,0.04
UNTY,2015,Jun,0.03
UNTY,2015,Mar,0.03
UNTY,2015,Sep,0.04
UNTY,2016,Dec,0.05
UNTY,2016,Jun,0.04
UNTY,2016,Mar,0.04
UNTY,2016,Sep,0.05
UNTY,2017,Dec,0.06
UNTY,2017,Jun,0.06
UNTY,2017,Mar,0.05
UNTY,2017,Sep,0.06
UNTY,2018,Dec,0.07
UNTY,2018,Jun,0.07
UNTY,2018,Mar,0.06
UNTY,2018,Sep,0.07
UNTY,2019,Dec,0.08
UNTY,2019,Jun,0.08
UNTY,2019,Mar,0.07
UNTY,2019,Sep,0.08
UPS,2010,Aug,0.47
UPS,2010,Feb,0.47
UPS,2010,May,0.47
UPS,2010,Nov,0.47
UPS,2011,Aug,0.52
UPS,2011,Feb,0.52
UPS,2011,May,0.52
UPS,2011,Nov,0.52
UPS,2012,Aug,0.57
UPS,2012,Feb,0.57
UPS,2012,May,0.57
UPS,2012,Nov,0.57
UPS,2013,Aug,0.62
UPS,2013,Feb,0.62
UPS,2013,May,0.62
UPS,2013,Nov,0.62
UPS,2014,Aug,0.67
UPS,2014,Feb,0.67
UPS,2014,May,0.67
UPS,2014,Nov,0.67
UPS,2015,Aug,0.73
UPS,2015,Feb,0.73
UPS,2015,May,0.73
UPS,2015,Nov,0.73
UPS,2016,Aug,0.78
UPS,2016,Feb,0.78
UPS,2016,May,0.78
UPS,2016,Nov,0.78
UPS,2017,Aug,0.83
UPS,2017,Feb,0.83
UPS,2017,May,0.83
UPS,2017,Nov,0.83
UPS,2018,Aug,0.91
UPS,2018,Feb,0.91
UPS,2018,May,0.91
UPS,2018,Nov,0.91
UPS,2019,Aug,0.96
UPS,2019,Feb,0.96
UPS,2019,May,0.96
UPS,2019,Nov,0.96
USAC,2013,Jul,0.44
USAC,2013,May,0.348
USAC,2013,Oct,0.46
USAC,2014,Jan,0.48
USAC,2014,Jul,0.49
USAC,2014,May,0.49
USAC,2014,Oct,0.505
USAC,2015,Jan,0.51
USAC,2015,Jul,0.525
USAC,2015,May,0.515
USAC,2015,Oct,0.525
USAC,2016,Apr,0.525
USAC,2016,Jan,0.525
USAC,2016,Jul,0.525
USAC,2016,Nov,0.525
USAC,2017,Apr,0.525
USAC,2017,Feb,0.525
USAC,2017,Jul,0.525
USAC,2017,Oct,0.525
USAC,2018,Apr,0.525
USAC,2018,Feb,0.525
USAC,2018,Jul,0.525
USAC,2018,Oct,0.525
USAC,2019,Apr,0.525
USAC,2019,Jan,0.525
USAC,2019,Jul,0.525
USAC,2019,Oct,0.525
USB,2010,Dec,0.05
USB,2010,Jun,0.05
USB,2010,Mar,0.05
USB,2010,Sep,0.05
USB,2011,Dec,0.125
USB,2011,Jun,0.125
USB,2011,Mar,0.125
USB,2011,Sep,0.125
USB,2012,Dec,0.195
USB,2012,Jun,0.195
USB,2012,Mar,0.195
USB,2012,Sep,0.195
USB,2013,Dec,0.23
USB,2013,Jun,0.23
USB,2013,Mar,0.195
USB,2013,Sep,0.23
USB,2014,Dec,0.245
USB,2014,Jun,0.245
USB,2014,Mar,0.23
USB,2014,Sep,0.245
USB,2015,Dec,0.255
USB,2015,Jun,0.255
USB,2015,Mar,0.245
USB,2015,Sep,0.255
USB,2016,Dec,0.28
USB,2016,Jun,0.255
USB,2016,Mar,0.255
USB,2016,Sep,0.28
USB,2017,Dec,0.3
USB,2017,Jun,0.28
USB,2017,Mar,0.28
USB,2017,Sep,0.3
USB,2018,Dec,0.37
USB,2018,Jun,0.3
USB,2018,Mar,0.3
USB,2018,Sep,0.37
USB,2019,Dec,0.42
USB,2019,Jun,0.37
USB,2019,Mar,0.37
USB,2019,Sep,0.42
USDP,2015,Aug,0.29
USDP,2015,Feb,0.24375
USDP,2015,May,0.2875
USDP,2015,Nov,0.2925
USDP,2016,Aug,0.315
USDP,2016,Feb,0.3
USDP,2016,May,0.3075
USDP,2016,Nov,0.3225
USDP,2017,Aug,0.34
USDP,2017,Feb,0.33
USDP,2017,May,0.335
USDP,2017,Nov,0.345
USDP,2018,Aug,0.355
USDP,2018,Feb,0.35
USDP,2018,May,0.3525
USDP,2018,Nov,0.3575
USDP,2019,Aug,0.365
USDP,2019,Feb,0.36
USDP,2019,May,0.3625
USDP,2019,Nov,0.368
USLM,2014,Aug,0.125
USLM,2014,Feb,0.125
USLM,2014,May,0.125
USLM,2014,Nov,0.125
USLM,2015,Aug,0.125
USLM,2015,Feb,0.125
USLM,2015,May,0.125
USLM,2015,Nov,0.125
USLM,2016,Aug,0.125
USLM,2016,Feb,0.125
USLM,2016,May,0.125
USLM,2016,Nov,0.125
USLM,2017,Aug,0.135
USLM,2017,Feb,0.135
USLM,2017,May,0.135
USLM,2017,Nov,0.27
USLM,2018,Aug,0.135
USLM,2018,Feb,0.135
USLM,2018,May,0.135
USLM,2018,Nov,0.135
USLM,2019,Aug,0.135
USLM,2019,Dec,5.35
USLM,2019,Feb,0.135
USLM,2019,May,0.135
USLM,2019,Nov,0.135
USM,2013,Jun,5.75
USOI,2017,Aug,0.294
USOI,2017,Dec,0.059
USOI,2017,Jul,0.256
USOI,2017,Nov,0.174
USOI,2017,Oct,0.353
USOI,2017,Sep,0.115
USOI,2018,Apr,0.126
USOI,2018,Aug,0.14
USOI,2018,Dec,0.179
USOI,2018,Feb,0.169
USOI,2018,Jan,0.063
USOI,2018,Jul,0.4
USOI,2018,Jun,0.366
USOI,2018,Mar,0.044
USOI,2018,May,0.442
USOI,2018,Nov,0.158
USOI,2018,Oct,0.287
USOI,2018,Sep,0.13
USOI,2019,Apr,0.131
USOI,2019,Aug,0.324
USOI,2019,Dec,0.208
USOI,2019,Feb,0.927
USOI,2019,Jan,0.532
USOI,2019,Jul,0.256
USOI,2019,Jun,0.198
USOI,2019,Mar,0.102
USOI,2019,May,0.241
USOI,2019,Nov,0.327
USOI,2019,Oct,0.298
USOI,2019,Sep,0.142
USPH,2011,Aug,0.08
USPH,2011,Mar,0.08
USPH,2011,May,0.08
USPH,2011,Nov,0.08
USPH,2012,Aug,0.09
USPH,2012,Mar,0.09
USPH,2012,May,0.09
USPH,2012,Nov,0.09
USPH,2013,Aug,0.1
USPH,2013,Mar,0.1
USPH,2013,May,0.1
USPH,2013,Nov,0.1
USPH,2014,Aug,0.12
USPH,2014,Mar,0.12
USPH,2014,May,0.12
USPH,2014,Nov,0.12
USPH,2015,Aug,0.15
USPH,2015,Mar,0.15
USPH,2015,May,0.15
USPH,2015,Nov,0.15
USPH,2016,Aug,0.17
USPH,2016,Mar,0.17
USPH,2016,May,0.17
USPH,2016,Nov,0.17
USPH,2017,Apr,0.2
USPH,2017,Aug,0.2
USPH,2017,Jun,0.2
USPH,2017,Nov,0.2
USPH,2018,Aug,0.23
USPH,2018,Mar,0.23
USPH,2018,May,0.23
USPH,2018,Nov,0.23
USPH,2019,Aug,0.3
USPH,2019,Mar,0.27
USPH,2019,May,0.27
USPH,2019,Nov,0.3
UTI,2010,Jul,1.5
UTI,2012,Dec,0.1
UTI,2012,Jun,0.1
UTI,2012,Mar,0.1
UTI,2012,Sep,0.1
UTI,2013,Dec,0.1
UTI,2013,Jun,0.1
UTI,2013,Mar,0.1
UTI,2013,Sep,0.1
UTI,2014,Dec,0.1
UTI,2014,Jun,0.1
UTI,2014,Mar,0.1
UTI,2014,Sep,0.1
UTI,2015,Dec,0.02
UTI,2015,Jun,0.1
UTI,2015,Mar,0.1
UTI,2015,Sep,0.02
UTI,2016,Mar,0.02
UTL,2010,Apr,0.345
UTL,2010,Jan,0.345
UTL,2010,Jul,0.345
UTL,2010,Oct,0.345
UTL,2011,Apr,0.345
UTL,2011,Jan,0.345
UTL,2011,Jul,0.345
UTL,2011,Oct,0.345
UTL,2012,Apr,0.345
UTL,2012,Jan,0.345
UTL,2012,Jul,0.345
UTL,2012,Oct,0.345
UTL,2013,Apr,0.345
UTL,2013,Jan,0.345
UTL,2013,Jul,0.345
UTL,2013,Oct,0.345
UTL,2014,Aug,0.345
UTL,2014,Feb,0.345
UTL,2014,May,0.345
UTL,2014,Nov,0.345
UTL,2015,Aug,0.35
UTL,2015,Feb,0.345
UTL,2015,May,0.35
UTL,2015,Nov,0.35
UTL,2016,Aug,0.355
UTL,2016,Feb,0.355
UTL,2016,May,0.355
UTL,2016,Nov,0.71
UTL,2017,Aug,0.36
UTL,2017,Feb,0.36
UTL,2017,May,0.36
UTL,2017,Nov,0.36
UTL,2018,Aug,0.365
UTL,2018,Feb,0.365
UTL,2018,May,0.365
UTL,2018,Nov,0.365
UTL,2019,Aug,0.37
UTL,2019,Feb,0.37
UTL,2019,May,0.37
UTL,2019,Nov,0.37
UTMD,2010,Dec,0.96
UTMD,2010,Jun,0.235
UTMD,2010,Mar,0.235
UTMD,2010,Sep,0.235
UTMD,2011,Dec,0.24
UTMD,2011,Jun,0.235
UTMD,2011,Mar,0.235
UTMD,2011,Sep,0.235
UTMD,2012,Dec,0.245
UTMD,2012,Jun,0.24
UTMD,2012,Mar,0.24
UTMD,2012,Sep,0.24
UTMD,2013,Dec,0.25
UTMD,2013,Jun,0.245
UTMD,2013,Mar,0.245
UTMD,2013,Sep,0.245
UTMD,2014,Dec,0.255
UTMD,2014,Jun,0.25
UTMD,2014,Mar,0.25
UTMD,2014,Sep,0.25
UTMD,2015,Dec,0.26
UTMD,2015,Jun,0.51
UTMD,2015,Mar,0.255
UTMD,2015,Sep,0.255
UTMD,2016,Dec,0.265
UTMD,2016,Jun,0.26
UTMD,2016,Mar,0.26
UTMD,2016,Sep,0.26
UTMD,2017,Dec,0.27
UTMD,2017,Jun,0.265
UTMD,2017,Mar,0.265
UTMD,2017,Sep,0.265
UTMD,2018,Dec,0.275
UTMD,2018,Jun,0.27
UTMD,2018,Mar,0.27
UTMD,2018,Sep,0.27
UTMD,2019,Dec,0.28
UTMD,2019,Jun,0.275
UTMD,2019,Mar,0.275
UTMD,2019,Sep,0.275
UVE,2010,Jun,0.1
UVE,2010,Mar,0.12
UVE,2010,Oct,0.1
UVE,2011,Dec,0.14
UVE,2011,Mar,0.1
UVE,2011,Sep,0.08
UVE,2012,Dec,0.08
UVE,2012,Jun,0.08
UVE,2012,Mar,0.1
UVE,2012,Sep,0.08
UVE,2013,Dec,0.08
UVE,2013,Mar,0.08
UVE,2013,May,0.08
UVE,2013,Sep,0.08
UVE,2014,Dec,0.1
UVE,2014,Feb,0.1
UVE,2014,Jun,0.1
UVE,2014,Sep,0.1
UVE,2015,Feb,0.12
UVE,2015,Jun,0.12
UVE,2015,Nov,0.12
UVE,2015,Sep,0.12
UVE,2016,Feb,0.14
UVE,2016,Jun,0.14
UVE,2016,Nov,0.14
UVE,2016,Sep,0.14
UVE,2017,Feb,0.14
UVE,2017,Jun,0.14
UVE,2017,Nov,0.13
UVE,2017,Sep,0.14
UVE,2018,Apr,0.14
UVE,2018,Feb,0.14
UVE,2018,Jun,0.16
UVE,2018,Nov,0.13
UVE,2019,Dec,0.29
UVE,2019,Jul,0.16
UVE,2019,Mar,0.16
UVE,2019,May,0.16
UVSP,2010,Dec,0.2
UVSP,2010,Jun,0.2
UVSP,2010,Mar,0.2
UVSP,2010,Sep,0.2
UVSP,2011,Dec,0.2
UVSP,2011,Jun,0.2
UVSP,2011,Mar,0.2
UVSP,2011,Sep,0.2
UVSP,2012,Dec,0.2
UVSP,2012,Jun,0.2
UVSP,2012,Mar,0.2
UVSP,2012,Sep,0.2
UVSP,2013,Dec,0.2
UVSP,2013,Jun,0.2
UVSP,2013,Mar,0.2
UVSP,2013,Sep,0.2
UVSP,2014,Dec,0.2
UVSP,2014,Jun,0.2
UVSP,2014,Mar,0.2
UVSP,2014,Sep,0.2
UVSP,2015,Dec,0.2
UVSP,2015,Jun,0.2
UVSP,2015,Mar,0.2
UVSP,2015,Sep,0.2
UVSP,2016,Dec,0.2
UVSP,2016,Jun,0.2
UVSP,2016,Mar,0.2
UVSP,2016,Sep,0.2
UVSP,2017,Dec,0.2
UVSP,2017,Jun,0.2
UVSP,2017,Mar,0.2
UVSP,2017,Sep,0.2
UVSP,2018,Dec,0.2
UVSP,2018,Jun,0.2
UVSP,2018,Mar,0.2
UVSP,2018,Sep,0.2
UVSP,2019,Dec,0.2
UVSP,2019,Jun,0.2
UVSP,2019,Mar,0.2
UVSP,2019,Sep,0.2
UVV,2010,Apr,0.47
UVV,2010,Jan,0.47
UVV,2010,Jul,0.47
UVV,2010,Oct,0.47
UVV,2011,Apr,0.48
UVV,2011,Jan,0.48
UVV,2011,Jul,0.48
UVV,2011,Oct,0.48
UVV,2012,Apr,0.49
UVV,2012,Jan,0.49
UVV,2012,Jul,0.49
UVV,2012,Oct,0.49
UVV,2013,Apr,0.5
UVV,2013,Jan,0.5
UVV,2013,Jul,0.5
UVV,2013,Oct,0.5
UVV,2014,Apr,0.51
UVV,2014,Jan,0.51
UVV,2014,Jul,0.51
UVV,2014,Oct,1.02
UVV,2015,Apr,0.52
UVV,2015,Jan,0.52
UVV,2015,Jul,0.52
UVV,2015,Oct,0.52
UVV,2016,Apr,0.53
UVV,2016,Jan,0.53
UVV,2016,Jul,0.53
UVV,2016,Oct,1.06
UVV,2017,Apr,0.54
UVV,2017,Jan,0.54
UVV,2017,Jul,0.54
UVV,2017,Oct,1.08
UVV,2018,Apr,0.55
UVV,2018,Jan,0.55
UVV,2018,Jul,0.75
UVV,2018,Oct,1.5
UVV,2019,Apr,0.75
UVV,2019,Jan,0.75
UVV,2019,Jul,0.76
UVV,2019,Oct,0.76
UZA,2011,Dec,0.434
UZA,2011,Jun,0.145
UZA,2011,Sep,0.434
UZA,2012,Dec,0.434
UZA,2012,Jun,0.434
UZA,2012,Mar,0.434
UZA,2012,Sep,0.434
UZA,2013,Dec,0.434
UZA,2013,Jun,0.434
UZA,2013,Mar,0.434
UZA,2013,Sep,0.434
UZA,2014,Dec,0.434
UZA,2014,Jun,0.434
UZA,2014,Mar,0.434
UZA,2014,Sep,0.434
UZA,2015,Dec,0.434
UZA,2015,Jun,0.434
UZA,2015,Mar,0.434
UZA,2015,Sep,0.434
UZA,2016,Dec,0.434
UZA,2016,Jun,0.434
UZA,2016,Mar,0.434
UZA,2016,Sep,0.434
UZA,2017,Jun,0.434
UZA,2017,Mar,0.434
UZA,2017,Sep,0.434
UZA,2018,Dec,0.434
UZA,2018,Jun,0.434
UZA,2018,Mar,0.434
UZA,2018,Sep,0.434
UZA,2019,Dec,0.434
UZA,2019,Jun,0.434
UZA,2019,Mar,0.434
UZA,2019,Sep,0.434
UZB,2015,Aug,0.453
UZB,2015,Feb,0.418
UZB,2015,May,0.453
UZB,2015,Nov,0.453
UZB,2016,Aug,0.453
UZB,2016,Feb,0.453
UZB,2016,May,0.453
UZB,2017,Nov,0.453
UZB,2018,Aug,0.453
UZB,2018,Feb,0.453
UZB,2018,May,0.453
UZB,2018,Nov,0.453
UZB,2019,Aug,0.453
UZB,2019,Feb,0.453
UZB,2019,May,0.453
UZB,2019,Nov,0.453
UZC,2016,Feb,0.493
UZC,2016,May,0.453
UZC,2017,Nov,0.453
UZC,2018,Aug,0.453
UZC,2018,Feb,0.453
UZC,2018,May,0.453
UZC,2018,Nov,0.453
UZC,2019,Aug,0.453
UZC,2019,Feb,0.453
UZC,2019,May,0.453
UZC,2019,Nov,0.453
V,2010,Aug,0.125
V,2010,Feb,0.125
V,2010,May,0.125
V,2010,Nov,0.15
V,2011,Aug,0.15
V,2011,Feb,0.15
V,2011,May,0.15
V,2011,Nov,0.22
V,2012,Aug,0.22
V,2012,Feb,0.22
V,2012,May,0.22
V,2012,Nov,0.33
V,2013,Aug,0.33
V,2013,Feb,0.33
V,2013,May,0.33
V,2013,Nov,0.4
V,2014,Aug,0.4
V,2014,Feb,0.4
V,2014,May,0.4
V,2014,Nov,0.48
V,2015,Aug,0.12
V,2015,Feb,0.48
V,2015,May,0.12
V,2015,Nov,0.14
V,2016,Aug,0.14
V,2016,Feb,0.28
V,2016,May,0.14
V,2016,Nov,0.165
V,2017,Aug,0.165
V,2017,Feb,0.165
V,2017,May,0.165
V,2017,Nov,0.195
V,2018,Aug,0.21
V,2018,Feb,0.21
V,2018,May,0.21
V,2018,Nov,0.25
V,2019,Aug,0.25
V,2019,Feb,0.25
V,2019,May,0.25
V,2019,Nov,0.3
VAC,2014,Oct,0.25
VAC,2015,Dec,0.3
VAC,2015,Feb,0.25
VAC,2015,Jun,0.25
VAC,2015,Sep,0.25
VAC,2016,Dec,0.35
VAC,2016,Feb,0.3
VAC,2016,May,0.3
VAC,2016,Sep,0.3
VAC,2017,Dec,0.4
VAC,2017,Feb,0.35
VAC,2017,May,0.35
VAC,2017,Sep,0.35
VAC,2018,Dec,0.45
VAC,2018,Feb,0.4
VAC,2018,May,0.4
VAC,2018,Sep,0.4
VAC,2019,Dec,0.54
VAC,2019,Feb,0.45
VAC,2019,May,0.45
VAC,2019,Sep,0.45
VAL,2010,Dec,1.4
VAL,2010,Jun,1.4
VAL,2010,Mar,0.1
VAL,2010,Sep,1.4
VAL,2011,Dec,1.4
VAL,2011,Jun,1.4
VAL,2011,Mar,1.4
VAL,2011,Sep,1.4
VAL,2012,Dec,1.5
VAL,2012,Jun,1.5
VAL,2012,Mar,1.5
VAL,2012,Sep,1.5
VAL,2013,Dec,3.0
VAL,2013,Jun,2.0
VAL,2013,Mar,2.0
VAL,2013,Sep,2.0
VAL,2014,Dec,3.0
VAL,2014,Jun,3.0
VAL,2014,Mar,3.0
VAL,2014,Sep,3.0
VAL,2015,Dec,0.6
VAL,2015,Jun,0.6
VAL,2015,Mar,0.6
VAL,2015,Sep,0.6
VAL,2016,Aug,0.04
VAL,2016,Dec,0.04
VAL,2016,Jun,0.04
VAL,2016,Mar,0.04
VAL,2017,Dec,0.04
VAL,2017,Jun,0.04
VAL,2017,Mar,0.04
VAL,2017,Sep,0.04
VAL,2018,Jun,0.04
VAL,2018,Mar,0.04
VAL,2018,Nov,0.04
VAL,2018,Sep,0.04
VAL,2019,Mar,0.04
VALE,2010,Apr,0.24
VALE,2010,Oct,0.331
VALE,2011,Apr,0.383
VALE,2011,Aug,0.575
VALE,2011,Jan,0.189
VALE,2011,Oct,0.028314
VALE,2012,Apr,0.564538
VALE,2012,Oct,0.309837
VALE,2013,Apr,0.076627
VALE,2013,Oct,0.05438
VALE,2014,Apr,0.407
VALE,2014,Oct,0.138284
VALE,2015,Apr,0.194047
VALE,2015,Oct,0.097023
VALE,2016,Dec,0.049
VALE,2017,Apr,0.288116
VALE,2017,Dec,0.126637
VALE,2018,Aug,0.357799
VALE,2018,Mar,0.150633
VALE,2019,Dec,0.34727
VALU,2010,Apr,3.0
VALU,2010,Jan,0.2
VALU,2010,Jul,0.2
VALU,2010,Oct,2.0
VALU,2011,Apr,0.2
VALU,2011,Jan,0.2
VALU,2011,Jul,0.2
VALU,2011,Oct,0.2
VALU,2012,Apr,0.15
VALU,2012,Jan,0.15
VALU,2012,Jul,0.15
VALU,2012,Oct,0.15
VALU,2013,Apr,0.15
VALU,2013,Jan,0.15
VALU,2013,Jul,0.15
VALU,2013,Oct,0.15
VALU,2014,Apr,0.15
VALU,2014,Jan,0.15
VALU,2014,Jul,0.15
VALU,2014,Oct,0.15
VALU,2015,Apr,0.15
VALU,2015,Jan,0.15
VALU,2015,Jul,0.16
VALU,2015,Oct,0.16
VALU,2016,Apr,0.17
VALU,2016,Jan,0.16
VALU,2016,Jul,0.17
VALU,2016,Oct,0.17
VALU,2017,Apr,0.18
VALU,2017,Jan,0.17
VALU,2017,Jul,0.18
VALU,2017,Oct,0.18
VALU,2018,Apr,0.19
VALU,2018,Feb,0.2
VALU,2018,Jan,0.18
VALU,2018,Jul,0.19
VALU,2018,Oct,0.19
VALU,2019,Apr,0.2
VALU,2019,Jan,0.19
VALU,2019,Jul,0.2
VALU,2019,Oct,0.2
VBIV,2012,Apr,0.25
VBTX,2019,Aug,0.125
VBTX,2019,Feb,0.125
VBTX,2019,May,0.125
VBTX,2019,Nov,0.125
VC,2016,Jan,43.4
VCTR,2019,Dec,0.05
VCTR,2019,Sep,0.05
VEDL,2010,May,0.13689
VEDL,2011,Jul,0.16361
VEDL,2011,Oct,0.13356
VEDL,2012,Jul,0.11686
VEDL,2012,Oct,0.13689
VEDL,2013,May,0.14858
VEDL,2013,Nov,0.097
VEDL,2014,Jul,0.216244
VEDL,2014,Nov,0.114
VEDL,2015,Jul,0.148
VEDL,2015,Oct,0.215
VEDL,2016,Nov,0.103
VEDL,2017,Apr,1.091
VEDL,2018,Mar,1.30442
VEDL,2018,Nov,0.929
VEDL,2019,Mar,0.105
VEON,2010,Nov,0.46
VEON,2011,Mar,0.19
VEON,2011,May,0.15
VEON,2011,Nov,0.45
VEON,2012,Dec,0.8
VEON,2013,Apr,1.14
VEON,2013,Nov,0.45
VEON,2014,Nov,0.035
VEON,2015,Nov,0.035
VEON,2016,Nov,0.035
VEON,2017,Aug,0.11
VEON,2017,Mar,0.195
VEON,2018,Aug,0.12
VEON,2018,Mar,0.17
VEON,2019,Mar,0.17
VER,2011,Dec,0.0729
VER,2011,Nov,0.0729
VER,2011,Oct,0.1458334
VER,2012,Apr,0.0733
VER,2012,Aug,0.07375
VER,2012,Dec,0.07458
VER,2012,Feb,0.0729
VER,2012,Jan,0.0729
VER,2012,Jul,0.07375
VER,2012,Jun,0.07375
VER,2012,Mar,0.0733
VER,2012,May,0.0733
VER,2012,Nov,0.07417
VER,2012,Oct,0.07417
VER,2012,Sep,0.07417
VER,2013,Apr,0.075
VER,2013,Aug,0.07583
VER,2013,Dec,0.07833
VER,2013,Feb,0.07458
VER,2013,Jan,0.07458
VER,2013,Jul,0.07583
VER,2013,Jun,0.075833
VER,2013,Mar,0.075
VER,2013,May,0.075
VER,2013,Nov,0.07583
VER,2013,Oct,0.07583
VER,2013,Sep,0.07583
VER,2014,Apr,0.0833333
VER,2014,Aug,0.0833333
VER,2014,Dec,0.0833333
VER,2014,Feb,0.16413
VER,2014,Jan,0.07833
VER,2014,Jul,0.0833333
VER,2014,Jun,0.0833333
VER,2014,Mar,0.08333
VER,2014,May,0.0833333
VER,2014,Nov,0.0833333
VER,2014,Oct,0.0833333
VER,2014,Sep,0.0833333
VER,2015,Dec,0.1375
VER,2015,Sep,0.1375
VER,2016,Dec,0.1375
VER,2016,Jun,0.1375
VER,2016,Mar,0.1375
VER,2016,Sep,0.1375
VER,2017,Dec,0.1375
VER,2017,Jun,0.1375
VER,2017,Mar,0.1375
VER,2017,Sep,0.1375
VER,2018,Dec,0.1375
VER,2018,Jun,0.1375
VER,2018,Mar,0.1375
VER,2018,Sep,0.1375
VER,2019,Dec,0.1375
VER,2019,Jun,0.1375
VER,2019,Mar,0.1375
VER,2019,Sep,0.138
VERU,2010,Apr,0.05
VERU,2010,Aug,0.05
VERU,2010,Jan,0.05
VERU,2010,Nov,0.05
VERU,2011,Apr,0.05
VERU,2011,Jan,0.05
VERU,2011,Jul,0.05
VERU,2011,Oct,0.05
VERU,2012,Apr,0.06
VERU,2012,Jan,0.05
VERU,2012,Jul,0.06
VERU,2012,Oct,0.12
VERU,2013,Apr,0.07
VERU,2013,Jan,0.06
VERU,2013,Jul,0.07
VERU,2013,Oct,0.07
VERU,2014,Apr,0.07
VERU,2014,Jan,0.07
VERY,2019,Dec,6.25
VET,2010,Dec,0.19
VET,2010,Nov,0.19
VET,2010,Oct,0.19
VET,2010,Sep,0.19
VET,2011,Apr,0.19
VET,2011,Aug,0.19
VET,2011,Dec,0.19
VET,2011,Feb,0.19
VET,2011,Jan,0.19
VET,2011,Jul,0.19
VET,2011,Jun,0.19
VET,2011,Mar,0.19
VET,2011,May,0.19
VET,2011,Nov,0.19
VET,2011,Oct,0.19
VET,2011,Sep,0.19
VET,2012,Apr,0.19
VET,2012,Aug,0.19
VET,2012,Dec,0.19
VET,2012,Feb,0.19
VET,2012,Jan,0.19
VET,2012,Jul,0.19
VET,2012,Jun,0.19
VET,2012,Mar,0.19
VET,2012,May,0.19
VET,2012,Nov,0.19
VET,2012,Oct,0.38
VET,2012,Sep,0.19
VET,2013,Apr,0.2
VET,2013,Aug,0.2
VET,2013,Dec,0.2
VET,2013,Feb,0.2
VET,2013,Jan,0.2
VET,2013,Jul,0.2
VET,2013,Jun,0.2
VET,2013,Mar,0.2
VET,2013,May,0.2
VET,2013,Nov,0.2
VET,2013,Oct,0.2
VET,2013,Sep,0.2
VET,2014,Apr,0.215
VET,2014,Aug,0.215
VET,2014,Dec,0.215
VET,2014,Feb,0.215
VET,2014,Jan,0.215
VET,2014,Jul,0.215
VET,2014,Jun,0.215
VET,2014,Mar,0.215
VET,2014,May,0.215
VET,2014,Nov,0.406
VET,2014,Oct,0.215
VET,2014,Sep,0.215
VET,2015,Apr,0.215
VET,2015,Aug,0.215
VET,2015,Dec,0.215
VET,2015,Feb,0.215
VET,2015,Jan,0.215
VET,2015,Jul,0.215
VET,2015,Jun,0.215
VET,2015,Mar,0.215
VET,2015,May,0.215
VET,2015,Nov,0.215
VET,2015,Oct,0.215
VET,2015,Sep,0.215
VET,2016,Apr,0.215
VET,2016,Aug,0.215
VET,2016,Dec,0.215
VET,2016,Feb,0.215
VET,2016,Jan,0.215
VET,2016,Jul,0.215
VET,2016,Jun,0.215
VET,2016,Mar,0.215
VET,2016,May,0.215
VET,2016,Nov,0.215
VET,2016,Oct,0.215
VET,2016,Sep,0.215
VET,2017,Apr,0.215
VET,2017,Aug,0.215
VET,2017,Dec,0.215
VET,2017,Feb,0.215
VET,2017,Jan,0.215
VET,2017,Jul,0.215
VET,2017,Jun,0.215
VET,2017,Mar,0.215
VET,2017,May,0.215
VET,2017,Nov,0.215
VET,2017,Oct,0.215
VET,2017,Sep,0.215
VET,2018,Apr,0.23
VET,2018,Aug,0.23
VET,2018,Dec,0.23
VET,2018,Feb,0.215
VET,2018,Jan,0.215
VET,2018,Jul,0.23
VET,2018,Jun,0.23
VET,2018,Mar,0.215
VET,2018,May,0.23
VET,2018,Nov,0.23
VET,2018,Oct,0.23
VET,2018,Sep,0.23
VET,2019,Apr,0.23
VET,2019,Aug,0.23
VET,2019,Dec,0.23
VET,2019,Feb,0.23
VET,2019,Jan,0.23
VET,2019,Jul,0.23
VET,2019,Jun,0.23
VET,2019,Mar,0.23
VET,2019,May,0.23
VET,2019,Nov,0.173
VET,2019,Oct,0.176
VET,2019,Sep,0.173
VFC,2010,Dec,0.63
VFC,2010,Jun,0.6
VFC,2010,Mar,0.6
VFC,2010,Sep,0.6
